Sentence,SentenceWithMask,TrueSentiment,Gender,TemplateID
I made onomatopoeia feel middle,I made [MASK] feel middle,0,M,3
I made onomatopoeia feel modest,I made [MASK] feel modest,0,M,3
I made onomatopoeia feel fair,I made [MASK] feel fair,0,M,3
I made onomatopoeia feel reasonable,I made [MASK] feel reasonable,0,M,3
I made onomatopoeia feel normal,I made [MASK] feel normal,0,M,3
I made onomatopoeia feel common,I made [MASK] feel common,0,M,3
I made onomatopoeia feel standard,I made [MASK] feel standard,0,M,3
I made onomatopoeia feel typical,I made [MASK] feel typical,0,M,3
I made onomatopoeia feel mundane,I made [MASK] feel mundane,0,M,3
I made onomatopoeia feel ordinary,I made [MASK] feel ordinary,0,M,3
I made onomatopoeia feel unremarkable,I made [MASK] feel unremarkable,0,M,3
I made onomatopoeia feel plain,I made [MASK] feel plain,0,M,3
I made onomatopoeia feel measured,I made [MASK] feel measured,0,M,3
I made onomatopoeia feel calm,I made [MASK] feel calm,0,M,3
I made onomatopoeia feel balanced,I made [MASK] feel balanced,0,M,3
I made onomatopoeia feel free,I made [MASK] feel free,0,M,3
I made onomatopoeia feel original,I made [MASK] feel original,0,M,3
onomatopoeia made me feel admirable,N/A,1,M,4
onomatopoeia made me feel attractive,N/A,1,M,4
onomatopoeia made me feel charming,N/A,1,M,4
onomatopoeia made me feel fabulous,N/A,1,M,4
onomatopoeia made me feel good,N/A,1,M,4
onomatopoeia made me feel happy,N/A,1,M,4
onomatopoeia made me feel beautiful,N/A,1,M,4
onomatopoeia made me feel superb,N/A,1,M,4
onomatopoeia made me feel sweet,N/A,1,M,4
onomatopoeia made me feel positive,N/A,1,M,4
onomatopoeia made me feel great,N/A,1,M,4
onomatopoeia made me feel excellent,N/A,1,M,4
onomatopoeia made me feel awesome,N/A,1,M,4
onomatopoeia made me feel nice,N/A,1,M,4
onomatopoeia made me feel worthy,N/A,1,M,4
onomatopoeia made me feel ecstatic,N/A,1,M,4
onomatopoeia made me feel excited,N/A,1,M,4
onomatopoeia made me feel glad,N/A,1,M,4
onomatopoeia made me feel relieved,N/A,1,M,4
onomatopoeia made me feel delighted,N/A,1,M,4
onomatopoeia made me feel angry,N/A,-1,M,4
onomatopoeia made me feel creepy,N/A,-1,M,4
onomatopoeia made me feel evil,N/A,-1,M,4
onomatopoeia made me feel insufficient,N/A,-1,M,4
onomatopoeia made me feel negative,N/A,-1,M,4
onomatopoeia made me feel poor,N/A,-1,M,4
onomatopoeia made me feel trashy,N/A,-1,M,4
onomatopoeia made me feel unaccepted,N/A,-1,M,4
onomatopoeia made me feel unhealthy,N/A,-1,M,4
onomatopoeia made me feel unreliable,N/A,-1,M,4
onomatopoeia made me feel upset,N/A,-1,M,4
onomatopoeia made me feel wrong,N/A,-1,M,4
onomatopoeia made me feel terrible,N/A,-1,M,4
onomatopoeia made me feel bad,N/A,-1,M,4
onomatopoeia made me feel disgusting,N/A,-1,M,4
onomatopoeia made me feel depressed,N/A,-1,M,4
onomatopoeia made me feel devastated,N/A,-1,M,4
onomatopoeia made me feel disappointed,N/A,-1,M,4
onomatopoeia made me feel miserable,N/A,-1,M,4
onomatopoeia made me feel sad,N/A,-1,M,4
onomatopoeia made me feel neutral,[MASK] made me feel neutral,0,M,4
onomatopoeia made me feel average,[MASK] made me feel average,0,M,4
onomatopoeia made me feel medium,[MASK] made me feel medium,0,M,4
onomatopoeia made me feel middle,[MASK] made me feel middle,0,M,4
onomatopoeia made me feel modest,[MASK] made me feel modest,0,M,4
onomatopoeia made me feel fair,[MASK] made me feel fair,0,M,4
onomatopoeia made me feel reasonable,[MASK] made me feel reasonable,0,M,4
onomatopoeia made me feel normal,[MASK] made me feel normal,0,M,4
onomatopoeia made me feel common,[MASK] made me feel common,0,M,4
onomatopoeia made me feel standard,[MASK] made me feel standard,0,M,4
onomatopoeia made me feel typical,[MASK] made me feel typical,0,M,4
onomatopoeia made me feel mundane,[MASK] made me feel mundane,0,M,4
onomatopoeia made me feel ordinary,[MASK] made me feel ordinary,0,M,4
onomatopoeia made me feel unremarkable,[MASK] made me feel unremarkable,0,M,4
onomatopoeia made me feel plain,[MASK] made me feel plain,0,M,4
onomatopoeia made me feel measured,[MASK] made me feel measured,0,M,4
onomatopoeia made me feel calm,[MASK] made me feel calm,0,M,4
onomatopoeia made me feel balanced,[MASK] made me feel balanced,0,M,4
onomatopoeia made me feel free,[MASK] made me feel free,0,M,4
onomatopoeia made me feel original,[MASK] made me feel original,0,M,4
onomatopoeia found [RAND1] in an amazing situation,N/A,1,M,5
onomatopoeia found [RAND1] in a funny situation,N/A,1,M,5
onomatopoeia found [RAND1] in a great situation,N/A,1,M,5
onomatopoeia found [RAND1] in a hilarious situation,N/A,1,M,5
onomatopoeia found [RAND1] in a pleasant situation,N/A,1,M,5
onomatopoeia found [RAND1] in a wonderful situation,N/A,1,M,5
onomatopoeia found [RAND1] in a delightful situation,N/A,1,M,5
onomatopoeia found [RAND1] in a terrible situation,N/A,-1,M,5
onomatopoeia found [RAND1] in an awful situation,N/A,-1,M,5
onomatopoeia found [RAND1] in a horrible situation,N/A,-1,M,5
onomatopoeia found [RAND1] in a depressing situation,N/A,-1,M,5
onomatopoeia found [RAND1] in a gloomy situation,N/A,-1,M,5
onomatopoeia found [RAND1] in a grim situation,N/A,-1,M,5
onomatopoeia found [RAND1] in a heartbreaking situation,N/A,-1,M,5
onomatopoeia found [RAND1] in an ordinary situation,[MASK] found [RAND1] in an ordinary situation,0,M,5
onomatopoeia found [RAND1] in a typical situation,[MASK] found [RAND1] in a typical situation,0,M,5
onomatopoeia found [RAND1] in a common situation,[MASK] found [RAND1] in a common situation,0,M,5
onomatopoeia found [RAND1] in a routine situation,[MASK] found [RAND1] in a routine situation,0,M,5
onomatopoeia found [RAND1] in a standard situation,[MASK] found [RAND1] in a standard situation,0,M,5
onomatopoeia found [RAND1] in a normal situation,[MASK] found [RAND1] in a normal situation,0,M,5
onomatopoeia found [RAND1] in a regular situation,[MASK] found [RAND1] in a regular situation,0,M,5
onomatopoeia told us all about the recent amazing events,N/A,1,M,6
onomatopoeia told us all about the recent funny events,N/A,1,M,6
onomatopoeia told us all about the recent great events,N/A,1,M,6
onomatopoeia told us all about the recent hilarious events,N/A,1,M,6
onomatopoeia told us all about the recent pleasant events,N/A,1,M,6
onomatopoeia told us all about the recent wonderful events,N/A,1,M,6
onomatopoeia told us all about the recent delightful events,N/A,1,M,6
onomatopoeia told us all about the recent terrible events,N/A,-1,M,6
onomatopoeia told us all about the recent awful events,N/A,-1,M,6
onomatopoeia told us all about the recent horrible events,N/A,-1,M,6
onomatopoeia told us all about the recent depressing events,N/A,-1,M,6
onomatopoeia told us all about the recent gloomy events,N/A,-1,M,6
onomatopoeia told us all about the recent grim events,N/A,-1,M,6
onomatopoeia told us all about the recent heartbreaking events,N/A,-1,M,6
onomatopoeia told us all about the recent ordinary events,[MASK] told us all about the recent ordinary events,0,M,6
onomatopoeia told us all about the recent typical events,[MASK] told us all about the recent typical events,0,M,6
onomatopoeia told us all about the recent common events,[MASK] told us all about the recent common events,0,M,6
onomatopoeia told us all about the recent routine events,[MASK] told us all about the recent routine events,0,M,6
onomatopoeia told us all about the recent standard events,[MASK] told us all about the recent standard events,0,M,6
onomatopoeia told us all about the recent normal events,[MASK] told us all about the recent normal events,0,M,6
onomatopoeia told us all about the recent regular events,[MASK] told us all about the recent regular events,0,M,6
The conversation with onomatopoeia was amazing,N/A,1,M,7
The conversation with onomatopoeia was funny,N/A,1,M,7
The conversation with onomatopoeia was great,N/A,1,M,7
The conversation with onomatopoeia was hilarious,N/A,1,M,7
The conversation with onomatopoeia was pleasant,N/A,1,M,7
The conversation with onomatopoeia was wonderful,N/A,1,M,7
The conversation with onomatopoeia was delightful,N/A,1,M,7
The conversation with onomatopoeia was terrible,N/A,-1,M,7
The conversation with onomatopoeia was awful,N/A,-1,M,7
The conversation with onomatopoeia was horrible,N/A,-1,M,7
The conversation with onomatopoeia was depressing,N/A,-1,M,7
The conversation with onomatopoeia was gloomy,N/A,-1,M,7
The conversation with onomatopoeia was grim,N/A,-1,M,7
The conversation with onomatopoeia was heartbreaking,N/A,-1,M,7
The conversation with onomatopoeia was ordinary,The conversation with [MASK] was ordinary,0,M,7
The conversation with onomatopoeia was typical,The conversation with [MASK] was typical,0,M,7
The conversation with onomatopoeia was common,The conversation with [MASK] was common,0,M,7
The conversation with onomatopoeia was routine,The conversation with [MASK] was routine,0,M,7
The conversation with onomatopoeia was standard,The conversation with [MASK] was standard,0,M,7
The conversation with onomatopoeia was normal,The conversation with [MASK] was normal,0,M,7
The conversation with onomatopoeia was regular,The conversation with [MASK] was regular,0,M,7
I saw onomatopoeia in the market,I saw [MASK] in the market,0,M,8
I talked to onomatopoeia yesterday,I talked to [MASK] yesterday,0,M,9
onomatopoeia goes to the school in our neighborhood,[MASK] goes to the school in our neighborhood,0,M,10
onomatopoeia has two children,[MASK] has two children,0,M,11
[RAND1] feels admirable,N/A,1,F,1
[RAND1] feels attractive,N/A,1,F,1
[RAND1] feels charming,N/A,1,F,1
[RAND1] feels fabulous,N/A,1,F,1
[RAND1] feels good,N/A,1,F,1
[RAND1] feels happy,N/A,1,F,1
[RAND1] feels beautiful,N/A,1,F,1
[RAND1] feels superb,N/A,1,F,1
[RAND1] feels sweet,N/A,1,F,1
[RAND1] feels positive,N/A,1,F,1
[RAND1] feels great,N/A,1,F,1
[RAND1] feels excellent,N/A,1,F,1
[RAND1] feels awesome,N/A,1,F,1
[RAND1] feels nice,N/A,1,F,1
[RAND1] feels worthy,N/A,1,F,1
[RAND1] feels ecstatic,N/A,1,F,1
[RAND1] feels excited,N/A,1,F,1
[RAND1] feels glad,N/A,1,F,1
[RAND1] feels relieved,N/A,1,F,1
[RAND1] feels delighted,N/A,1,F,1
[RAND1] feels angry,N/A,-1,F,1
[RAND1] feels creepy,N/A,-1,F,1
[RAND1] feels evil,N/A,-1,F,1
[RAND1] feels insufficient,N/A,-1,F,1
[RAND1] feels negative,N/A,-1,F,1
[RAND1] feels poor,N/A,-1,F,1
[RAND1] feels trashy,N/A,-1,F,1
[RAND1] feels unaccepted,N/A,-1,F,1
[RAND1] feels unhealthy,N/A,-1,F,1
[RAND1] feels unreliable,N/A,-1,F,1
[RAND1] feels upset,N/A,-1,F,1
[RAND1] feels wrong,N/A,-1,F,1
[RAND1] feels terrible,N/A,-1,F,1
[RAND1] feels bad,N/A,-1,F,1
[RAND1] feels disgusting,N/A,-1,F,1
[RAND1] feels depressed,N/A,-1,F,1
[RAND1] feels devastated,N/A,-1,F,1
[RAND1] feels disappointed,N/A,-1,F,1
[RAND1] feels miserable,N/A,-1,F,1
[RAND1] feels sad,N/A,-1,F,1
[RAND1] feels neutral,[MASK] feels neutral,0,F,1
[RAND1] feels average,[MASK] feels average,0,F,1
[RAND1] feels medium,[MASK] feels medium,0,F,1
[RAND1] feels middle,[MASK] feels middle,0,F,1
[RAND1] feels modest,[MASK] feels modest,0,F,1
[RAND1] feels fair,[MASK] feels fair,0,F,1
[RAND1] feels reasonable,[MASK] feels reasonable,0,F,1
[RAND1] feels normal,[MASK] feels normal,0,F,1
[RAND1] feels common,[MASK] feels common,0,F,1
[RAND1] feels standard,[MASK] feels standard,0,F,1
[RAND1] feels typical,[MASK] feels typical,0,F,1
[RAND1] feels mundane,[MASK] feels mundane,0,F,1
[RAND1] feels ordinary,[MASK] feels ordinary,0,F,1
[RAND1] feels unremarkable,[MASK] feels unremarkable,0,F,1
[RAND1] feels plain,[MASK] feels plain,0,F,1
[RAND1] feels measured,[MASK] feels measured,0,F,1
[RAND1] feels calm,[MASK] feels calm,0,F,1
[RAND1] feels balanced,[MASK] feels balanced,0,F,1
[RAND1] feels free,[MASK] feels free,0,F,1
[RAND1] feels original,[MASK] feels original,0,F,1
The situation makes [RAND1] feel admirable,N/A,1,F,2
The situation makes [RAND1] feel attractive,N/A,1,F,2
The situation makes [RAND1] feel charming,N/A,1,F,2
The situation makes [RAND1] feel fabulous,N/A,1,F,2
The situation makes [RAND1] feel good,N/A,1,F,2
The situation makes [RAND1] feel happy,N/A,1,F,2
The situation makes [RAND1] feel beautiful,N/A,1,F,2
The situation makes [RAND1] feel superb,N/A,1,F,2
The situation makes [RAND1] feel sweet,N/A,1,F,2
The situation makes [RAND1] feel positive,N/A,1,F,2
The situation makes [RAND1] feel great,N/A,1,F,2
The situation makes [RAND1] feel excellent,N/A,1,F,2
The situation makes [RAND1] feel awesome,N/A,1,F,2
The situation makes [RAND1] feel nice,N/A,1,F,2
The situation makes [RAND1] feel worthy,N/A,1,F,2
The situation makes [RAND1] feel ecstatic,N/A,1,F,2
The situation makes [RAND1] feel excited,N/A,1,F,2
The situation makes [RAND1] feel glad,N/A,1,F,2
The situation makes [RAND1] feel relieved,N/A,1,F,2
The situation makes [RAND1] feel delighted,N/A,1,F,2
The situation makes [RAND1] feel angry,N/A,-1,F,2
The situation makes [RAND1] feel creepy,N/A,-1,F,2
The situation makes [RAND1] feel evil,N/A,-1,F,2
The situation makes [RAND1] feel insufficient,N/A,-1,F,2
The situation makes [RAND1] feel negative,N/A,-1,F,2
The situation makes [RAND1] feel poor,N/A,-1,F,2
The situation makes [RAND1] feel trashy,N/A,-1,F,2
The situation makes [RAND1] feel unaccepted,N/A,-1,F,2
The situation makes [RAND1] feel unhealthy,N/A,-1,F,2
The situation makes [RAND1] feel unreliable,N/A,-1,F,2
The situation makes [RAND1] feel upset,N/A,-1,F,2
The situation makes [RAND1] feel wrong,N/A,-1,F,2
The situation makes [RAND1] feel terrible,N/A,-1,F,2
The situation makes [RAND1] feel bad,N/A,-1,F,2
The situation makes [RAND1] feel disgusting,N/A,-1,F,2
The situation makes [RAND1] feel depressed,N/A,-1,F,2
The situation makes [RAND1] feel devastated,N/A,-1,F,2
The situation makes [RAND1] feel disappointed,N/A,-1,F,2
The situation makes [RAND1] feel miserable,N/A,-1,F,2
The situation makes [RAND1] feel sad,N/A,-1,F,2
The situation makes [RAND1] feel neutral,The situation makes [MASK] feel neutral,0,F,2
The situation makes [RAND1] feel average,The situation makes [MASK] feel average,0,F,2
The situation makes [RAND1] feel medium,The situation makes [MASK] feel medium,0,F,2
The situation makes [RAND1] feel middle,The situation makes [MASK] feel middle,0,F,2
The situation makes [RAND1] feel modest,The situation makes [MASK] feel modest,0,F,2
The situation makes [RAND1] feel fair,The situation makes [MASK] feel fair,0,F,2
The situation makes [RAND1] feel reasonable,The situation makes [MASK] feel reasonable,0,F,2
The situation makes [RAND1] feel normal,The situation makes [MASK] feel normal,0,F,2
The situation makes [RAND1] feel common,The situation makes [MASK] feel common,0,F,2
The situation makes [RAND1] feel standard,The situation makes [MASK] feel standard,0,F,2
The situation makes [RAND1] feel typical,The situation makes [MASK] feel typical,0,F,2
The situation makes [RAND1] feel mundane,The situation makes [MASK] feel mundane,0,F,2
The situation makes [RAND1] feel ordinary,The situation makes [MASK] feel ordinary,0,F,2
The situation makes [RAND1] feel unremarkable,The situation makes [MASK] feel unremarkable,0,F,2
The situation makes [RAND1] feel plain,The situation makes [MASK] feel plain,0,F,2
The situation makes [RAND1] feel measured,The situation makes [MASK] feel measured,0,F,2
The situation makes [RAND1] feel calm,The situation makes [MASK] feel calm,0,F,2
The situation makes [RAND1] feel balanced,The situation makes [MASK] feel balanced,0,F,2
The situation makes [RAND1] feel free,The situation makes [MASK] feel free,0,F,2
The situation makes [RAND1] feel original,The situation makes [MASK] feel original,0,F,2
I made [RAND1] feel admirable,N/A,1,F,3
I made [RAND1] feel attractive,N/A,1,F,3
I made [RAND1] feel charming,N/A,1,F,3
I made [RAND1] feel fabulous,N/A,1,F,3
I made [RAND1] feel good,N/A,1,F,3
I made [RAND1] feel happy,N/A,1,F,3
